model_id,最长通路,总边数,比例,总节点数
random-009038,9,13,0.692307692,13
random-009039,7,7,1,8
random-009040,6,6,1,7
random-009041,7,7,1,8
random-009042,7,11,0.636363636,11
random-009043,7,7,1,8
random-009044,6,6,1,7
random-009045,6,6,1,7
random-009046,7,7,1,8
random-009047,6,6,1,7
random-009048,9,13,0.692307692,13
random-009049,6,10,0.6,10
random-009050,7,7,1,8
random-009051,8,12,0.666666667,12
random-009052,7,7,1,8
random-009053,7,7,1,8
random-009054,7,11,0.636363636,11
random-009055,7,7,1,8
random-009056,7,7,1,8
random-009057,7,7,1,8
random-009058,6,6,1,7
random-009059,7,7,1,8
random-009060,7,7,1,8
random-009061,6,6,1,7
random-009062,7,7,1,8
random-009063,6,6,1,7
random-009064,7,7,1,8
random-009065,7,7,1,8
random-009066,7,7,1,8
random-009067,7,7,1,8
random-009068,7,7,1,8
random-009069,7,7,1,8
random-009070,7,7,1,8
random-009071,7,7,1,8
random-009072,7,7,1,8
random-009073,7,7,1,8
random-009074,6,6,1,7
random-009075,7,7,1,8
random-009076,7,7,1,8
random-009077,9,13,0.692307692,13
random-009078,9,12,0.75,12
random-009079,7,7,1,8
random-009080,6,6,1,7
random-009081,6,10,0.6,10
random-009082,6,6,1,7
random-009083,6,6,1,7
random-009084,6,10,0.6,10
random-009085,9,13,0.692307692,13
random-009086,7,7,1,8
random-009087,7,7,1,8
random-009088,7,7,1,8
random-009089,7,7,1,8
random-009090,7,7,1,8
random-009091,9,13,0.692307692,13
random-009092,6,6,1,7
random-009093,6,6,1,7
random-009094,7,7,1,8
random-009095,7,7,1,8
random-009096,7,7,1,8
random-009097,7,11,0.636363636,11
random-009098,6,6,1,7
random-009099,8,12,0.666666667,12
random-009100,7,7,1,8
random-009101,6,6,1,7
random-009102,7,11,0.636363636,11
random-009103,7,7,1,8
random-009104,8,12,0.666666667,12
random-009105,7,7,1,8
random-009106,7,7,1,8
random-009107,7,7,1,8
random-009108,8,12,0.666666667,12
random-009109,7,7,1,8
random-009110,7,7,1,8
random-009111,6,10,0.6,10
random-009112,7,7,1,8
random-009113,7,7,1,8
random-009114,6,6,1,7
random-009115,6,6,1,7
random-009116,6,14,0.428571429,13
random-009117,6,6,1,7
random-009118,6,6,1,7
random-009119,7,7,1,8
random-009120,6,6,1,7
random-009121,6,9,0.666666667,9
random-009122,6,6,1,7
random-009123,8,12,0.666666667,12
random-009124,6,6,1,7
random-009125,7,7,1,8
random-009126,7,7,1,8
random-009127,6,6,1,7
random-009128,7,7,1,8
random-009129,7,7,1,8
random-009130,7,7,1,8
random-009131,6,6,1,7
random-009132,6,6,1,7
random-009133,6,6,1,7
random-009134,7,7,1,8
random-009135,8,12,0.666666667,12
random-009136,7,7,1,8
random-009137,7,7,1,8
random-009138,6,6,1,7
random-009139,7,11,0.636363636,11
random-009140,7,7,1,8
random-009141,7,7,1,8
random-009142,7,7,1,8
random-009143,6,6,1,7
random-009144,6,6,1,7
random-009145,7,7,1,8
random-009146,6,6,1,7
random-009147,7,11,0.636363636,11
random-009148,6,6,1,7
random-009149,7,11,0.636363636,11
random-009150,6,6,1,7
random-009151,6,6,1,7
random-009152,6,6,1,7
random-009153,7,7,1,8
random-009154,7,7,1,8
random-009155,6,10,0.6,10
random-009156,7,11,0.636363636,11
random-009157,7,11,0.636363636,11
random-009158,7,7,1,8
random-009159,7,7,1,8
random-009160,7,7,1,8
random-009161,7,7,1,8
random-009162,6,6,1,7
random-009163,8,12,0.666666667,12
random-009164,9,13,0.692307692,13
random-009165,7,11,0.636363636,11
random-009166,7,7,1,8
random-009167,6,6,1,7
random-009168,9,13,0.692307692,13
random-009169,6,6,1,7
random-009170,9,13,0.692307692,13
random-009171,6,6,1,7
random-009172,7,7,1,8
random-009173,6,6,1,7
random-009174,9,13,0.692307692,13
random-009175,7,7,1,8
random-009176,6,6,1,7
random-009177,6,6,1,7
random-009178,6,6,1,7
random-009179,7,7,1,8
random-009180,6,6,1,7
random-009181,7,7,1,8
random-009182,7,7,1,8
random-009183,7,7,1,8
random-009184,6,6,1,7
random-009185,7,7,1,8
random-009186,6,6,1,7
random-009187,6,6,1,7
random-009188,7,7,1,8
random-009189,7,7,1,8
random-009190,7,7,1,8
random-009191,6,6,1,7
random-009192,6,6,1,7
random-009193,7,11,0.636363636,11
random-009194,7,7,1,8
random-009195,7,7,1,8
random-009196,7,7,1,8
random-009197,6,6,1,7
random-009198,7,7,1,8
random-009199,7,7,1,8
random-009200,7,7,1,8
random-009201,6,6,1,7
random-009202,6,9,0.666666667,9
random-009203,6,6,1,7
random-009204,6,6,1,7
random-009205,7,7,1,8
random-009206,7,7,1,8
random-009207,7,15,0.466666667,14
random-009208,7,7,1,8
random-009209,7,7,1,8
random-009210,7,7,1,8
random-009211,7,7,1,8
random-009212,6,6,1,7
random-009213,7,7,1,8
random-009214,6,6,1,7
random-009215,6,6,1,7
random-009216,7,7,1,8
random-009217,7,7,1,8
random-009218,7,7,1,8
random-009219,6,6,1,7
random-009220,7,7,1,8
random-009221,6,6,1,7
random-009222,7,7,1,8
random-009223,8,12,0.666666667,12
random-009224,7,7,1,8
random-009225,6,10,0.6,10
random-009226,7,7,1,8
random-009227,6,6,1,7
random-009228,7,7,1,8
random-009229,7,7,1,8
random-009230,7,7,1,8
random-009231,6,6,1,7
random-009232,6,6,1,7
random-009233,7,7,1,8
random-009234,7,7,1,8
random-009235,6,6,1,7
random-009236,6,10,0.6,10
random-009237,7,11,0.636363636,11
random-009238,8,12,0.666666667,12
random-009239,7,7,1,8
random-009240,7,7,1,8
random-009241,6,6,1,7
random-009242,6,10,0.6,10
random-009243,8,11,0.727272727,11
random-009244,6,6,1,7
random-009245,7,7,1,8
random-009246,7,7,1,8
random-009247,7,7,1,8
random-009248,7,7,1,8
random-009249,7,7,1,8
random-009250,7,7,1,8
random-009251,7,11,0.636363636,11
random-009252,7,15,0.466666667,14
random-009253,6,6,1,7
random-009254,7,7,1,8
random-009255,6,6,1,7
random-009256,7,7,1,8
random-009257,7,7,1,8
random-009258,7,7,1,8
random-009259,7,7,1,8
random-009260,6,6,1,7
random-009261,6,6,1,7
random-009262,7,7,1,8
random-009263,7,7,1,8
random-009264,7,11,0.636363636,11
random-009265,7,7,1,8
random-009266,6,6,1,7
random-009267,7,7,1,8
random-009268,6,6,1,7
random-009269,6,6,1,7
random-009270,7,7,1,8
random-009271,7,7,1,8
random-009272,7,7,1,8
random-009273,7,7,1,8
random-009274,6,6,1,7
random-009275,6,10,0.6,10
random-009276,7,7,1,8
random-009277,7,7,1,8
random-009278,7,7,1,8
random-009279,7,7,1,8
random-009280,7,7,1,8
random-009281,6,6,1,7
random-009282,7,7,1,8
random-009283,7,7,1,8
random-009284,7,7,1,8
random-009285,7,7,1,8
random-009286,6,6,1,7
random-009287,7,7,1,8
random-009288,7,7,1,8
random-009289,7,7,1,8
random-009290,7,7,1,8
random-009291,7,11,0.636363636,11
random-009292,7,11,0.636363636,11
random-009293,6,6,1,7
random-009294,7,7,1,8
random-009295,7,7,1,8
random-009296,7,7,1,8
random-009297,7,7,1,8
random-009298,7,7,1,8
random-009299,6,6,1,7
random-009300,7,7,1,8
random-009301,6,6,1,7
random-009302,7,7,1,8
random-009303,7,7,1,8
random-009304,7,7,1,8
random-009305,6,6,1,7
random-009306,7,7,1,8
random-009307,9,13,0.692307692,13
random-009308,7,7,1,8
random-009309,7,7,1,8
random-009310,7,7,1,8
random-009311,9,13,0.692307692,13
random-009312,6,6,1,7
random-009313,7,7,1,8
random-009314,7,7,1,8
random-009315,7,7,1,8
random-009316,9,13,0.692307692,13
random-009317,6,6,1,7
random-009318,7,7,1,8
random-009319,7,11,0.636363636,11
random-009320,6,6,1,7
random-009321,7,7,1,8
random-009322,7,11,0.636363636,11
random-009323,6,9,0.666666667,9
random-009324,7,11,0.636363636,11
random-009325,7,7,1,8
random-009326,7,11,0.636363636,11
random-009327,7,7,1,8
random-009328,6,6,1,7
random-009329,7,7,1,8
random-009330,6,6,1,7
random-009331,7,7,1,8
random-009332,7,11,0.636363636,11
random-009333,6,6,1,7
random-009334,7,7,1,8
random-009335,6,6,1,7
random-009336,7,7,1,8
random-009337,6,6,1,7
random-009338,7,7,1,8
random-009339,7,7,1,8
random-009340,7,7,1,8
random-009341,7,7,1,8
random-009342,7,7,1,8
random-009343,7,7,1,8
random-009344,6,6,1,7
random-009345,7,7,1,8
random-009346,6,6,1,7
random-009347,6,6,1,7
random-009348,7,7,1,8
random-009349,7,7,1,8
random-009350,7,7,1,8
random-009351,6,10,0.6,10
random-009352,7,15,0.466666667,14
random-009353,7,7,1,8
random-009354,7,7,1,8
random-009355,6,6,1,7
random-009356,6,6,1,7
random-009357,7,7,1,8
random-009358,7,7,1,8
random-009359,7,7,1,8
random-009360,7,7,1,8
random-009361,7,7,1,8
random-009362,6,6,1,7
random-009363,7,7,1,8
random-009364,7,7,1,8
random-009365,6,6,1,7
random-009366,6,6,1,7
random-009367,7,7,1,8
random-009368,7,7,1,8
random-009369,9,13,0.692307692,13
random-009370,6,6,1,7
random-009371,6,6,1,7
random-009372,6,6,1,7
random-009373,7,7,1,8
random-009374,7,7,1,8
random-009375,6,6,1,7
random-009376,7,7,1,8
random-009377,6,6,1,7
random-009378,6,6,1,7
random-009379,6,6,1,7
random-009380,7,7,1,8
random-009381,7,12,0.583333333,12
random-009382,7,7,1,8
random-009383,6,6,1,7
random-009384,7,7,1,8
random-009385,7,7,1,8
random-009386,6,11,0.545454545,11
random-009387,7,7,1,8
random-009388,6,6,1,7
